PERFORMANCE: {"timestamp":"2026-02-14 16:38:20","url":"\/as\/student\/SAPNA-KUMARI\/attendance","load_time":0.02683711051940918,"memory_usage":"808.75 KB","peak_memory":"2 MB","included_files":32,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-20 09:15:38","url":"\/as\/emp\/user\/YzNSMU1qazA=\/confirm\/payment\/W3sidWlkIjoiYzNSMU1qazAiLCJjb3Vyc2VfbmFtZSI6ImNyczAwMDAwMSIsImVucm9sX2lkIjoiZW5yXzY5OTgxMWJiNGEyYzUiLCJzdGF0dXMiOiJzdWNjZXNzIiwiZ3Jvc3NBbW91bnQiOjI1MDAsImRpc2NvdW50IjoxMDAwLCJ0cmFuc2FjdGlvbklkIjoidHhuXzY5OTgyNWViYzY3MjUiLCJpbnN0cnVjdG9yUGF5b3V0IjoxNTAwLCJuZXRBbW91bnQiOjE3NzAsInN1YlRvdGFsIjoxNTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH0seyJ1aWQiOiJjM1IxTWprMCIsImNvdXJzZV9uYW1lIjoiY3JzMDAwMDAyIiwiZW5yb2xfaWQiOiJlbnJfNjk5ODExYmI0YjRlNiIsInN0YXR1cyI6InN1Y2Nlc3MiLCJncm9zc0Ftb3VudCI6ODUwMCwiZGlzY291bnQiOjAsInRyYW5zYWN0aW9uSWQiOiJ0eG5fNjk5ODI1ZWJjNzhkMiIsImluc3RydWN0b3JQYXlvdXQiOjg1MDAsIm5ldEFtb3VudCI6MTAwMzAsInN1YlRvdGFsIjo4NTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH1d\/student","load_time":0.011945962905883789,"memory_usage":"794.61 KB","peak_memory":"2 MB","included_files":31,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-20 09:15:38","url":"\/as\/emp\/user\/YzNSMU1qazA=\/confirm\/payment\/W3sidWlkIjoiYzNSMU1qazAiLCJjb3Vyc2VfbmFtZSI6ImNyczAwMDAwMSIsImVucm9sX2lkIjoiZW5yXzY5OTgxMWJiNGEyYzUiLCJzdGF0dXMiOiJzdWNjZXNzIiwiZ3Jvc3NBbW91bnQiOjI1MDAsImRpc2NvdW50IjoxMDAwLCJ0cmFuc2FjdGlvbklkIjoidHhuXzY5OTgyNWViYzY3MjUiLCJpbnN0cnVjdG9yUGF5b3V0IjoxNTAwLCJuZXRBbW91bnQiOjE3NzAsInN1YlRvdGFsIjoxNTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH0seyJ1aWQiOiJjM1IxTWprMCIsImNvdXJzZV9uYW1lIjoiY3JzMDAwMDAyIiwiZW5yb2xfaWQiOiJlbnJfNjk5ODExYmI0YjRlNiIsInN0YXR1cyI6InN1Y2Nlc3MiLCJncm9zc0Ftb3VudCI6ODUwMCwiZGlzY291bnQiOjAsInRyYW5zYWN0aW9uSWQiOiJ0eG5fNjk5ODI1ZWJjNzhkMiIsImluc3RydWN0b3JQYXlvdXQiOjg1MDAsIm5ldEFtb3VudCI6MTAwMzAsInN1YlRvdGFsIjo4NTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH1d\/student","load_time":0.01429605484008789,"memory_usage":"794.6 KB","peak_memory":"2 MB","included_files":31,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-20 09:16:03","url":"\/as\/emp\/user\/YzNSMU1qazA=\/confirm\/payment\/W3sidWlkIjoiYzNSMU1qazAiLCJjb3Vyc2VfbmFtZSI6ImNyczAwMDAwMSIsImVucm9sX2lkIjoiZW5yXzY5OTgxMWJiNGEyYzUiLCJzdGF0dXMiOiJzdWNjZXNzIiwiZ3Jvc3NBbW91bnQiOjI1MDAsImRpc2NvdW50IjoxMDAwLCJ0cmFuc2FjdGlvbklkIjoidHhuXzY5OTgyNWViYzY3MjUiLCJpbnN0cnVjdG9yUGF5b3V0IjoxNTAwLCJuZXRBbW91bnQiOjE3NzAsInN1YlRvdGFsIjoxNTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH0seyJ1aWQiOiJjM1IxTWprMCIsImNvdXJzZV9uYW1lIjoiY3JzMDAwMDAyIiwiZW5yb2xfaWQiOiJlbnJfNjk5ODExYmI0YjRlNiIsInN0YXR1cyI6InN1Y2Nlc3MiLCJncm9zc0Ftb3VudCI6ODUwMCwiZGlzY291bnQiOjAsInRyYW5zYWN0aW9uSWQiOiJ0eG5fNjk5ODI1ZWJjNzhkMiIsImluc3RydWN0b3JQYXlvdXQiOjg1MDAsIm5ldEFtb3VudCI6MTAwMzAsInN1YlRvdGFsIjo4NTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH1d\/student","load_time":0.06545710563659668,"memory_usage":"794.61 KB","peak_memory":"2 MB","included_files":31,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-20 09:16:03","url":"\/as\/emp\/user\/YzNSMU1qazA=\/confirm\/payment\/W3sidWlkIjoiYzNSMU1qazAiLCJjb3Vyc2VfbmFtZSI6ImNyczAwMDAwMSIsImVucm9sX2lkIjoiZW5yXzY5OTgxMWJiNGEyYzUiLCJzdGF0dXMiOiJzdWNjZXNzIiwiZ3Jvc3NBbW91bnQiOjI1MDAsImRpc2NvdW50IjoxMDAwLCJ0cmFuc2FjdGlvbklkIjoidHhuXzY5OTgyNWViYzY3MjUiLCJpbnN0cnVjdG9yUGF5b3V0IjoxNTAwLCJuZXRBbW91bnQiOjE3NzAsInN1YlRvdGFsIjoxNTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH0seyJ1aWQiOiJjM1IxTWprMCIsImNvdXJzZV9uYW1lIjoiY3JzMDAwMDAyIiwiZW5yb2xfaWQiOiJlbnJfNjk5ODExYmI0YjRlNiIsInN0YXR1cyI6InN1Y2Nlc3MiLCJncm9zc0Ftb3VudCI6ODUwMCwiZGlzY291bnQiOjAsInRyYW5zYWN0aW9uSWQiOiJ0eG5fNjk5ODI1ZWJjNzhkMiIsImluc3RydWN0b3JQYXlvdXQiOjg1MDAsIm5ldEFtb3VudCI6MTAwMzAsInN1YlRvdGFsIjo4NTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH1d\/student","load_time":0.013901948928833008,"memory_usage":"794.6 KB","peak_memory":"2 MB","included_files":31,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-20 09:16:03","url":"\/as\/emp\/user\/YzNSMU1qazA=\/confirm\/payment\/W3sidWlkIjoiYzNSMU1qazAiLCJjb3Vyc2VfbmFtZSI6ImNyczAwMDAwMSIsImVucm9sX2lkIjoiZW5yXzY5OTgxMWJiNGEyYzUiLCJzdGF0dXMiOiJzdWNjZXNzIiwiZ3Jvc3NBbW91bnQiOjI1MDAsImRpc2NvdW50IjoxMDAwLCJ0cmFuc2FjdGlvbklkIjoidHhuXzY5OTgyNWViYzY3MjUiLCJpbnN0cnVjdG9yUGF5b3V0IjoxNTAwLCJuZXRBbW91bnQiOjE3NzAsInN1YlRvdGFsIjoxNTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH0seyJ1aWQiOiJjM1IxTWprMCIsImNvdXJzZV9uYW1lIjoiY3JzMDAwMDAyIiwiZW5yb2xfaWQiOiJlbnJfNjk5ODExYmI0YjRlNiIsInN0YXR1cyI6InN1Y2Nlc3MiLCJncm9zc0Ftb3VudCI6ODUwMCwiZGlzY291bnQiOjAsInRyYW5zYWN0aW9uSWQiOiJ0eG5fNjk5ODI1ZWJjNzhkMiIsImluc3RydWN0b3JQYXlvdXQiOjg1MDAsIm5ldEFtb3VudCI6MTAwMzAsInN1YlRvdGFsIjo4NTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH1d\/student","load_time":0.014816045761108398,"memory_usage":"794.61 KB","peak_memory":"2 MB","included_files":31,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-20 09:16:04","url":"\/as\/emp\/user\/YzNSMU1qazA=\/confirm\/payment\/W3sidWlkIjoiYzNSMU1qazAiLCJjb3Vyc2VfbmFtZSI6ImNyczAwMDAwMSIsImVucm9sX2lkIjoiZW5yXzY5OTgxMWJiNGEyYzUiLCJzdGF0dXMiOiJzdWNjZXNzIiwiZ3Jvc3NBbW91bnQiOjI1MDAsImRpc2NvdW50IjoxMDAwLCJ0cmFuc2FjdGlvbklkIjoidHhuXzY5OTgyNWViYzY3MjUiLCJpbnN0cnVjdG9yUGF5b3V0IjoxNTAwLCJuZXRBbW91bnQiOjE3NzAsInN1YlRvdGFsIjoxNTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH0seyJ1aWQiOiJjM1IxTWprMCIsImNvdXJzZV9uYW1lIjoiY3JzMDAwMDAyIiwiZW5yb2xfaWQiOiJlbnJfNjk5ODExYmI0YjRlNiIsInN0YXR1cyI6InN1Y2Nlc3MiLCJncm9zc0Ftb3VudCI6ODUwMCwiZGlzY291bnQiOjAsInRyYW5zYWN0aW9uSWQiOiJ0eG5fNjk5ODI1ZWJjNzhkMiIsImluc3RydWN0b3JQYXlvdXQiOjg1MDAsIm5ldEFtb3VudCI6MTAwMzAsInN1YlRvdGFsIjo4NTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH1d\/student","load_time":0.012954950332641602,"memory_usage":"794.61 KB","peak_memory":"2 MB","included_files":31,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-20 09:16:04","url":"\/as\/emp\/user\/YzNSMU1qazA=\/confirm\/payment\/W3sidWlkIjoiYzNSMU1qazAiLCJjb3Vyc2VfbmFtZSI6ImNyczAwMDAwMSIsImVucm9sX2lkIjoiZW5yXzY5OTgxMWJiNGEyYzUiLCJzdGF0dXMiOiJzdWNjZXNzIiwiZ3Jvc3NBbW91bnQiOjI1MDAsImRpc2NvdW50IjoxMDAwLCJ0cmFuc2FjdGlvbklkIjoidHhuXzY5OTgyNWViYzY3MjUiLCJpbnN0cnVjdG9yUGF5b3V0IjoxNTAwLCJuZXRBbW91bnQiOjE3NzAsInN1YlRvdGFsIjoxNTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH0seyJ1aWQiOiJjM1IxTWprMCIsImNvdXJzZV9uYW1lIjoiY3JzMDAwMDAyIiwiZW5yb2xfaWQiOiJlbnJfNjk5ODExYmI0YjRlNiIsInN0YXR1cyI6InN1Y2Nlc3MiLCJncm9zc0Ftb3VudCI6ODUwMCwiZGlzY291bnQiOjAsInRyYW5zYWN0aW9uSWQiOiJ0eG5fNjk5ODI1ZWJjNzhkMiIsImluc3RydWN0b3JQYXlvdXQiOjg1MDAsIm5ldEFtb3VudCI6MTAwMzAsInN1YlRvdGFsIjo4NTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH1d\/student","load_time":0.010442018508911133,"memory_usage":"794.61 KB","peak_memory":"2 MB","included_files":31,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-20 09:16:04","url":"\/as\/emp\/user\/YzNSMU1qazA=\/confirm\/payment\/W3sidWlkIjoiYzNSMU1qazAiLCJjb3Vyc2VfbmFtZSI6ImNyczAwMDAwMSIsImVucm9sX2lkIjoiZW5yXzY5OTgxMWJiNGEyYzUiLCJzdGF0dXMiOiJzdWNjZXNzIiwiZ3Jvc3NBbW91bnQiOjI1MDAsImRpc2NvdW50IjoxMDAwLCJ0cmFuc2FjdGlvbklkIjoidHhuXzY5OTgyNWViYzY3MjUiLCJpbnN0cnVjdG9yUGF5b3V0IjoxNTAwLCJuZXRBbW91bnQiOjE3NzAsInN1YlRvdGFsIjoxNTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH0seyJ1aWQiOiJjM1IxTWprMCIsImNvdXJzZV9uYW1lIjoiY3JzMDAwMDAyIiwiZW5yb2xfaWQiOiJlbnJfNjk5ODExYmI0YjRlNiIsInN0YXR1cyI6InN1Y2Nlc3MiLCJncm9zc0Ftb3VudCI6ODUwMCwiZGlzY291bnQiOjAsInRyYW5zYWN0aW9uSWQiOiJ0eG5fNjk5ODI1ZWJjNzhkMiIsImluc3RydWN0b3JQYXlvdXQiOjg1MDAsIm5ldEFtb3VudCI6MTAwMzAsInN1YlRvdGFsIjo4NTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH1d\/student","load_time":0.010740995407104492,"memory_usage":"794.61 KB","peak_memory":"2 MB","included_files":31,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-20 09:16:51","url":"\/as\/emp\/user\/YzNSMU1qazA=\/confirm\/payment\/W3sidWlkIjoiYzNSMU1qazAiLCJjb3Vyc2VfbmFtZSI6ImNyczAwMDAwMSIsImVucm9sX2lkIjoiZW5yXzY5OTgxMWJiNGEyYzUiLCJzdGF0dXMiOiJzdWNjZXNzIiwiZ3Jvc3NBbW91bnQiOjI1MDAsImRpc2NvdW50IjoxMDAwLCJ0cmFuc2FjdGlvbklkIjoidHhuXzY5OTgyNWViYzY3MjUiLCJpbnN0cnVjdG9yUGF5b3V0IjoxNTAwLCJuZXRBbW91bnQiOjE3NzAsInN1YlRvdGFsIjoxNTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH0seyJ1aWQiOiJjM1IxTWprMCIsImNvdXJzZV9uYW1lIjoiY3JzMDAwMDAyIiwiZW5yb2xfaWQiOiJlbnJfNjk5ODExYmI0YjRlNiIsInN0YXR1cyI6InN1Y2Nlc3MiLCJncm9zc0Ftb3VudCI6ODUwMCwiZGlzY291bnQiOjAsInRyYW5zYWN0aW9uSWQiOiJ0eG5fNjk5ODI1ZWJjNzhkMiIsImluc3RydWN0b3JQYXlvdXQiOjg1MDAsIm5ldEFtb3VudCI6MTAwMzAsInN1YlRvdGFsIjo4NTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH1d\/student","load_time":0.33986520767211914,"memory_usage":"1.08 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-20 09:17:39","url":"\/as\/emp\/user\/YzNSMU1qazA=\/confirm\/payment\/W3sidWlkIjoiYzNSMU1qazAiLCJjb3Vyc2VfbmFtZSI6ImNyczAwMDAwMSIsImVucm9sX2lkIjoiZW5yXzY5OTgxMWJiNGEyYzUiLCJzdGF0dXMiOiJzdWNjZXNzIiwiZ3Jvc3NBbW91bnQiOjI1MDAsImRpc2NvdW50IjoxMDAwLCJ0cmFuc2FjdGlvbklkIjoidHhuXzY5OTgyNWViYzY3MjUiLCJpbnN0cnVjdG9yUGF5b3V0IjoxNTAwLCJuZXRBbW91bnQiOjE3NzAsInN1YlRvdGFsIjoxNTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH0seyJ1aWQiOiJjM1IxTWprMCIsImNvdXJzZV9uYW1lIjoiY3JzMDAwMDAyIiwiZW5yb2xfaWQiOiJlbnJfNjk5ODExYmI0YjRlNiIsInN0YXR1cyI6InN1Y2Nlc3MiLCJncm9zc0Ftb3VudCI6ODUwMCwiZGlzY291bnQiOjAsInRyYW5zYWN0aW9uSWQiOiJ0eG5fNjk5ODI1ZWJjNzhkMiIsImluc3RydWN0b3JQYXlvdXQiOjg1MDAsIm5ldEFtb3VudCI6MTAwMzAsInN1YlRvdGFsIjo4NTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH1d\/student","load_time":0.289996862411499,"memory_usage":"1.09 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-20 09:19:17","url":"\/as\/emp\/user\/YzNSMU1qazA=\/confirm\/payment\/W3sidWlkIjoiYzNSMU1qazAiLCJjb3Vyc2VfbmFtZSI6ImNyczAwMDAwMSIsImVucm9sX2lkIjoiZW5yXzY5OTgxMWJiNGEyYzUiLCJzdGF0dXMiOiJzdWNjZXNzIiwiZ3Jvc3NBbW91bnQiOjI1MDAsImRpc2NvdW50IjoxMDAwLCJ0cmFuc2FjdGlvbklkIjoidHhuXzY5OTgyNWViYzY3MjUiLCJpbnN0cnVjdG9yUGF5b3V0IjoxNTAwLCJuZXRBbW91bnQiOjE3NzAsInN1YlRvdGFsIjoxNTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH0seyJ1aWQiOiJjM1IxTWprMCIsImNvdXJzZV9uYW1lIjoiY3JzMDAwMDAyIiwiZW5yb2xfaWQiOiJlbnJfNjk5ODExYmI0YjRlNiIsInN0YXR1cyI6InN1Y2Nlc3MiLCJncm9zc0Ftb3VudCI6ODUwMCwiZGlzY291bnQiOjAsInRyYW5zYWN0aW9uSWQiOiJ0eG5fNjk5ODI1ZWJjNzhkMiIsImluc3RydWN0b3JQYXlvdXQiOjg1MDAsIm5ldEFtb3VudCI6MTAwMzAsInN1YlRvdGFsIjo4NTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH1d\/student","load_time":0.2926509380340576,"memory_usage":"1.09 MB","peak_memory":"12 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-20 09:20:25","url":"\/as\/emp\/user\/YzNSMU1qazA=\/confirm\/payment\/W3sidWlkIjoiYzNSMU1qazAiLCJjb3Vyc2VfbmFtZSI6ImNyczAwMDAwMSIsImVucm9sX2lkIjoiZW5yXzY5OTgxMWJiNGEyYzUiLCJzdGF0dXMiOiJzdWNjZXNzIiwiZ3Jvc3NBbW91bnQiOjI1MDAsImRpc2NvdW50IjoxMDAwLCJ0cmFuc2FjdGlvbklkIjoidHhuXzY5OTgyNWViYzY3MjUiLCJpbnN0cnVjdG9yUGF5b3V0IjoxNTAwLCJuZXRBbW91bnQiOjE3NzAsInN1YlRvdGFsIjoxNTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH0seyJ1aWQiOiJjM1IxTWprMCIsImNvdXJzZV9uYW1lIjoiY3JzMDAwMDAyIiwiZW5yb2xfaWQiOiJlbnJfNjk5ODExYmI0YjRlNiIsInN0YXR1cyI6InN1Y2Nlc3MiLCJncm9zc0Ftb3VudCI6ODUwMCwiZGlzY291bnQiOjAsInRyYW5zYWN0aW9uSWQiOiJ0eG5fNjk5ODI1ZWJjNzhkMiIsImluc3RydWN0b3JQYXlvdXQiOjg1MDAsIm5ldEFtb3VudCI6MTAwMzAsInN1YlRvdGFsIjo4NTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH1d\/student","load_time":0.28952789306640625,"memory_usage":"1.1 MB","peak_memory":"4 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-20 09:20:42","url":"\/as\/emp\/user\/YzNSMU1qazA=\/confirm\/payment\/W3sidWlkIjoiYzNSMU1qazAiLCJjb3Vyc2VfbmFtZSI6ImNyczAwMDAwMSIsImVucm9sX2lkIjoiZW5yXzY5OTgxMWJiNGEyYzUiLCJzdGF0dXMiOiJzdWNjZXNzIiwiZ3Jvc3NBbW91bnQiOjI1MDAsImRpc2NvdW50IjoxMDAwLCJ0cmFuc2FjdGlvbklkIjoidHhuXzY5OTgyNWViYzY3MjUiLCJpbnN0cnVjdG9yUGF5b3V0IjoxNTAwLCJuZXRBbW91bnQiOjE3NzAsInN1YlRvdGFsIjoxNTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH0seyJ1aWQiOiJjM1IxTWprMCIsImNvdXJzZV9uYW1lIjoiY3JzMDAwMDAyIiwiZW5yb2xfaWQiOiJlbnJfNjk5ODExYmI0YjRlNiIsInN0YXR1cyI6InN1Y2Nlc3MiLCJncm9zc0Ftb3VudCI6ODUwMCwiZGlzY291bnQiOjAsInRyYW5zYWN0aW9uSWQiOiJ0eG5fNjk5ODI1ZWJjNzhkMiIsImluc3RydWN0b3JQYXlvdXQiOjg1MDAsIm5ldEFtb3VudCI6MTAwMzAsInN1YlRvdGFsIjo4NTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH1d\/student","load_time":0.29602909088134766,"memory_usage":"1.09 MB","peak_memory":"8 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-20 09:22:00","url":"\/as\/emp\/user\/YzNSMU1qazA=\/confirm\/payment\/W3sidWlkIjoiYzNSMU1qazAiLCJjb3Vyc2VfbmFtZSI6ImNyczAwMDAwMSIsImVucm9sX2lkIjoiZW5yXzY5OTgxMWJiNGEyYzUiLCJzdGF0dXMiOiJzdWNjZXNzIiwiZ3Jvc3NBbW91bnQiOjI1MDAsImRpc2NvdW50IjoxMDAwLCJ0cmFuc2FjdGlvbklkIjoidHhuXzY5OTgyNWViYzY3MjUiLCJpbnN0cnVjdG9yUGF5b3V0IjoxNTAwLCJuZXRBbW91bnQiOjE3NzAsInN1YlRvdGFsIjoxNTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH0seyJ1aWQiOiJjM1IxTWprMCIsImNvdXJzZV9uYW1lIjoiY3JzMDAwMDAyIiwiZW5yb2xfaWQiOiJlbnJfNjk5ODExYmI0YjRlNiIsInN0YXR1cyI6InN1Y2Nlc3MiLCJncm9zc0Ftb3VudCI6ODUwMCwiZGlzY291bnQiOjAsInRyYW5zYWN0aW9uSWQiOiJ0eG5fNjk5ODI1ZWJjNzhkMiIsImluc3RydWN0b3JQYXlvdXQiOjg1MDAsIm5ldEFtb3VudCI6MTAwMzAsInN1YlRvdGFsIjo4NTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH1d\/student","load_time":0.0695950984954834,"memory_usage":"1.09 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-20 09:22:37","url":"\/as\/emp\/user\/YzNSMU1qazA=\/confirm\/payment\/W3sidWlkIjoiYzNSMU1qazAiLCJjb3Vyc2VfbmFtZSI6ImNyczAwMDAwMSIsImVucm9sX2lkIjoiZW5yXzY5OTgxMWJiNGEyYzUiLCJzdGF0dXMiOiJzdWNjZXNzIiwiZ3Jvc3NBbW91bnQiOjI1MDAsImRpc2NvdW50IjoxMDAwLCJ0cmFuc2FjdGlvbklkIjoidHhuXzY5OTgyNWViYzY3MjUiLCJpbnN0cnVjdG9yUGF5b3V0IjoxNTAwLCJuZXRBbW91bnQiOjE3NzAsInN1YlRvdGFsIjoxNTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH0seyJ1aWQiOiJjM1IxTWprMCIsImNvdXJzZV9uYW1lIjoiY3JzMDAwMDAyIiwiZW5yb2xfaWQiOiJlbnJfNjk5ODExYmI0YjRlNiIsInN0YXR1cyI6InN1Y2Nlc3MiLCJncm9zc0Ftb3VudCI6ODUwMCwiZGlzY291bnQiOjAsInRyYW5zYWN0aW9uSWQiOiJ0eG5fNjk5ODI1ZWJjNzhkMiIsImluc3RydWN0b3JQYXlvdXQiOjg1MDAsIm5ldEFtb3VudCI6MTAwMzAsInN1YlRvdGFsIjo4NTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH1d\/student","load_time":0.07750582695007324,"memory_usage":"1.09 MB","peak_memory":"6 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-20 09:22:54","url":"\/as\/emp\/user\/YzNSMU1qazA=\/confirm\/payment\/W3sidWlkIjoiYzNSMU1qazAiLCJjb3Vyc2VfbmFtZSI6ImNyczAwMDAwMSIsImVucm9sX2lkIjoiZW5yXzY5OTgxMWJiNGEyYzUiLCJzdGF0dXMiOiJzdWNjZXNzIiwiZ3Jvc3NBbW91bnQiOjI1MDAsImRpc2NvdW50IjoxMDAwLCJ0cmFuc2FjdGlvbklkIjoidHhuXzY5OTgyNWViYzY3MjUiLCJpbnN0cnVjdG9yUGF5b3V0IjoxNTAwLCJuZXRBbW91bnQiOjE3NzAsInN1YlRvdGFsIjoxNTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH0seyJ1aWQiOiJjM1IxTWprMCIsImNvdXJzZV9uYW1lIjoiY3JzMDAwMDAyIiwiZW5yb2xfaWQiOiJlbnJfNjk5ODExYmI0YjRlNiIsInN0YXR1cyI6InN1Y2Nlc3MiLCJncm9zc0Ftb3VudCI6ODUwMCwiZGlzY291bnQiOjAsInRyYW5zYWN0aW9uSWQiOiJ0eG5fNjk5ODI1ZWJjNzhkMiIsImluc3RydWN0b3JQYXlvdXQiOjg1MDAsIm5ldEFtb3VudCI6MTAwMzAsInN1YlRvdGFsIjo4NTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH1d\/student","load_time":0.2938270568847656,"memory_usage":"1.1 MB","peak_memory":"4 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-20 09:23:11","url":"\/as\/emp\/user\/YzNSMU1qazA=\/confirm\/payment\/W3sidWlkIjoiYzNSMU1qazAiLCJjb3Vyc2VfbmFtZSI6ImNyczAwMDAwMSIsImVucm9sX2lkIjoiZW5yXzY5OTgxMWJiNGEyYzUiLCJzdGF0dXMiOiJzdWNjZXNzIiwiZ3Jvc3NBbW91bnQiOjI1MDAsImRpc2NvdW50IjoxMDAwLCJ0cmFuc2FjdGlvbklkIjoidHhuXzY5OTgyNWViYzY3MjUiLCJpbnN0cnVjdG9yUGF5b3V0IjoxNTAwLCJuZXRBbW91bnQiOjE3NzAsInN1YlRvdGFsIjoxNTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH0seyJ1aWQiOiJjM1IxTWprMCIsImNvdXJzZV9uYW1lIjoiY3JzMDAwMDAyIiwiZW5yb2xfaWQiOiJlbnJfNjk5ODExYmI0YjRlNiIsInN0YXR1cyI6InN1Y2Nlc3MiLCJncm9zc0Ftb3VudCI6ODUwMCwiZGlzY291bnQiOjAsInRyYW5zYWN0aW9uSWQiOiJ0eG5fNjk5ODI1ZWJjNzhkMiIsImluc3RydWN0b3JQYXlvdXQiOjg1MDAsIm5ldEFtb3VudCI6MTAwMzAsInN1YlRvdGFsIjo4NTAwLCJjb3Vyc2VfY2hlY2siOjEsImFtb3VudCI6MTAwMH1d\/student","load_time":0.07254219055175781,"memory_usage":"1.09 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
